	params	train_accuracy	train_sensitivity	train_specificity	validation_accuracy	validation_sensitivity	validation_specificity
131	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9670564311133706	0.9568575233022637	0.9733552631578948	0.9534883720930233	0.9358151476251605	0.963855421686747
43	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.969598373157092	0.9581890812250333	0.9766447368421053	0.9534883720930233	0.9319640564826701	0.9661144578313253
146	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9730554143365532	0.9605858854860186	0.9807565789473685	0.9534883720930233	0.9293966623876765	0.9676204819277109
42	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9679715302491103	0.95525965379494	0.9758223684210526	0.9534883720930233	0.9345314505776636	0.9646084337349398
66	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9729537366548042	0.9605858854860186	0.9805921052631579	0.9534883720930233	0.9306803594351734	0.9668674698795181
47	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.968174885612608	0.9581890812250333	0.9743421052631579	0.9530137636449929	0.9332477535301669	0.9646084337349398
46	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9653279105236401	0.9515312916111851	0.9738486842105263	0.9530137636449929	0.9332477535301669	0.9646084337349398
127	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9676664972038638	0.9571238348868176	0.9741776315789473	0.9530137636449929	0.9319640564826701	0.9653614457831325
122	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9680732079308592	0.95525965379494	0.9759868421052632	0.9530137636449929	0.9332477535301669	0.9646084337349398
123	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9700050838840875	0.9587217043941412	0.9769736842105263	0.9530137636449929	0.9319640564826701	0.9653614457831325
51	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9670564311133706	0.9563249001331557	0.9736842105263158	0.9525391551969625	0.9345314505776636	0.9631024096385542
70	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9701067615658363	0.9565912117177097	0.9784539473684211	0.9525391551969625	0.9281129653401797	0.9668674698795181
60	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9732587697000509	0.9451398135818908	0.990625	0.9525391551969625	0.9088575096277278	0.9781626506024096
140	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9734621250635486	0.9459387483355526	0.9904605263157895	0.9520645467489322	0.9088575096277278	0.9774096385542169
135	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9657346212506355	0.9557922769640479	0.971875	0.9520645467489322	0.9332477535301669	0.9631024096385542
59	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9633960345704118	0.9512649800266312	0.9708881578947368	0.9520645467489322	0.9332477535301669	0.9631024096385542
74	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9677681748856126	0.955525965379494	0.975328947368421	0.9520645467489322	0.9293966623876765	0.9653614457831325
126	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9659379766141332	0.951797603195739	0.9746710526315789	0.9520645467489322	0.9319640564826701	0.963855421686747
55	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9658362989323843	0.955525965379494	0.9722039473684211	0.9520645467489322	0.9332477535301669	0.9631024096385542
144	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.968174885612608	0.9376830892143808	0.9870065789473684	0.9520645467489322	0.9088575096277278	0.9774096385542169
150	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9698017285205898	0.9568575233022637	0.977796052631579	0.9520645467489322	0.9281129653401797	0.9661144578313253
65	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9733604473817997	0.9459387483355526	0.9902960526315789	0.9520645467489322	0.9075738125802311	0.9781626506024096
145	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.973157092018302	0.9454061251664447	0.9902960526315789	0.9515899383009018	0.9075738125802311	0.9774096385542169
64	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.968174885612608	0.9379494007989347	0.9868421052631579	0.9515899383009018	0.9088575096277278	0.9766566265060241
149	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9705134722928317	0.9427430093209055	0.9876644736842105	0.9515899383009018	0.9101412066752247	0.9759036144578314
77	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9653279105236401	0.9323568575233022	0.9856907894736842	0.9515899383009018	0.9101412066752247	0.9759036144578314
157	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9654295882053889	0.9326231691078561	0.9856907894736842	0.9515899383009018	0.9101412066752247	0.9759036144578314
154	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9674631418403661	0.9547270306258322	0.975328947368421	0.9515899383009018	0.926829268292683	0.9661144578313253
141	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9768174885612608	0.9504660452729694	0.9930921052631579	0.9511153298528714	0.9062901155327343	0.9774096385542169
61	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.976715810879512	0.9501997336884155	0.9930921052631579	0.9511153298528714	0.9050064184852374	0.9781626506024096
73	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9668530757498729	0.9347536617842876	0.9866776315789474	0.9511153298528714	0.9088575096277278	0.9759036144578314
139	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9634977122521606	0.9528628495339547	0.9700657894736842	0.9511153298528714	0.9319640564826701	0.9623493975903614
20	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9564819522114896	0.9115845539280959	0.9842105263157894	0.950640721404841	0.9024390243902439	0.9789156626506024
104	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9555668530757498	0.9102529960053263	0.9835526315789473	0.950640721404841	0.9024390243902439	0.9789156626506024
24	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9553634977122522	0.9099866844207724	0.9833881578947369	0.950640721404841	0.9024390243902439	0.9789156626506024
153	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9670564311133706	0.9355525965379494	0.9865131578947368	0.950640721404841	0.9088575096277278	0.9751506024096386
48	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9602440264361972	0.9206391478029294	0.984703947368421	0.950640721404841	0.9062901155327343	0.9766566265060241
158	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9652262328418912	0.9528628495339547	0.9728618421052632	0.950640721404841	0.9255455712451861	0.9653614457831325
76	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9605490594814439	0.9251664447403461	0.9824013157894737	0.950640721404841	0.9101412066752247	0.9743975903614458
68	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9654295882053889	0.9328894806924101	0.9855263157894737	0.9501661129568106	0.9075738125802311	0.9751506024096386
69	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9704117946110828	0.9427430093209055	0.9875	0.9501661129568106	0.9062901155327343	0.9759036144578314
72	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.961870869344179	0.9267643142476698	0.9835526315789473	0.9501661129568106	0.9088575096277278	0.9743975903614458
29	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9562785968479919	0.911318242343542	0.984046052631579	0.9501661129568106	0.9024390243902439	0.9781626506024096
125	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9642094560244027	0.9272969374167777	0.9870065789473684	0.9501661129568106	0.9050064184852374	0.9766566265060241
156	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9605490594814439	0.9246338215712383	0.9827302631578947	0.9501661129568106	0.9075738125802311	0.9751506024096386
100	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9564819522114896	0.911051930758988	0.9845394736842106	0.9501661129568106	0.9024390243902439	0.9781626506024096
44	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9615658362989323	0.9235685752330226	0.9850328947368421	0.9501661129568106	0.9062901155327343	0.9759036144578314
148	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9656329435688866	0.9331557922769641	0.9856907894736842	0.9501661129568106	0.9075738125802311	0.9751506024096386
124	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9617691916624301	0.9238348868175765	0.9851973684210527	0.9501661129568106	0.9062901155327343	0.9759036144578314
128	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9603457041179461	0.9211717709720373	0.9845394736842106	0.9501661129568106	0.9050064184852374	0.9766566265060241
52	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9586171835282156	0.9193075898801598	0.9828947368421053	0.9501661129568106	0.9062901155327343	0.9759036144578314
121	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9663446873411287	0.9302263648468708	0.9886513157894737	0.9496915045087803	0.9024390243902439	0.9774096385542169
53	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9619725470259278	0.9238348868175765	0.9855263157894737	0.9496915045087803	0.9050064184852374	0.9759036144578314
28	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9547534316217591	0.9102529960053263	0.9822368421052632	0.9496915045087803	0.9024390243902439	0.9774096385542169
133	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.961870869344179	0.9238348868175765	0.9853618421052631	0.9496915045087803	0.9050064184852374	0.9759036144578314
49	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9631926792069141	0.9264980026631159	0.9858552631578947	0.9496915045087803	0.9050064184852374	0.9759036144578314
78	{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9651245551601424	0.952063914780293	0.9731907894736842	0.9496915045087803	0.9229781771501926	0.9653614457831325
130	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9635993899339095	0.9507323568575233	0.9715460526315789	0.9496915045087803	0.9306803594351734	0.9608433734939759
132	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9581087951194712	0.918508655126498	0.9825657894736842	0.9492168960607499	0.9050064184852374	0.9751506024096386
134	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9607524148449416	0.9494007989347537	0.9677631578947369	0.9492168960607499	0.9319640564826701	0.9593373493975904
101	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9566853075749873	0.9123834886817577	0.984046052631579	0.9492168960607499	0.9011553273427471	0.9774096385542169
109	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.956176919166243	0.9107856191744341	0.9842105263157894	0.9492168960607499	0.9024390243902439	0.9766566265060241
57	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9605490594814439	0.922237017310253	0.9842105263157894	0.9492168960607499	0.9050064184852374	0.9751506024096386
108	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9545500762582613	0.9097203728362184	0.9822368421052632	0.9492168960607499	0.9024390243902439	0.9766566265060241
45	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9642094560244027	0.9275632490013316	0.9868421052631579	0.9492168960607499	0.9024390243902439	0.9766566265060241
41	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.966751398068124	0.9304926764314247	0.9891447368421052	0.9492168960607499	0.9011553273427471	0.9774096385542169
40	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9638027452974072	0.9267643142476698	0.9866776315789474	0.9492168960607499	0.9024390243902439	0.9766566265060241
136	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9569903406202338	0.9174434087882823	0.9814144736842105	0.9492168960607499	0.9062901155327343	0.9743975903614458
137	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9608540925266904	0.9230359520639148	0.9842105263157894	0.9492168960607499	0.9050064184852374	0.9751506024096386
152	{'n_estimators': 1000, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9621759023894255	0.9275632490013316	0.9835526315789473	0.9492168960607499	0.9062901155327343	0.9743975903614458
21	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9570920183019828	0.9131824234354194	0.9842105263157894	0.9492168960607499	0.9024390243902439	0.9766566265060241
58	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.959735638027453	0.9486018641810918	0.9666118421052632	0.9487422876127195	0.9293966623876765	0.9600903614457831
112	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9543467208947636	0.9091877496671105	0.9822368421052632	0.9487422876127195	0.9024390243902439	0.9759036144578314
105	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9566853075749873	0.9121171770972037	0.9842105263157894	0.9487422876127195	0.9024390243902439	0.9759036144578314
113	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9559735638027453	0.911318242343542	0.9835526315789473	0.9487422876127195	0.9024390243902439	0.9759036144578314
117	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9550584646670056	0.911318242343542	0.9820723684210526	0.9487422876127195	0.9024390243902439	0.9759036144578314
120	{'n_estimators': 1000, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9641077783426538	0.9272969374167777	0.9868421052631579	0.9487422876127195	0.9024390243902439	0.9759036144578314
25	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9565836298932384	0.9121171770972037	0.984046052631579	0.9487422876127195	0.9011553273427471	0.9766566265060241
54	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9608540925266904	0.9509986684420773	0.9669407894736842	0.9487422876127195	0.9306803594351734	0.9593373493975904
37	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9551601423487545	0.9115845539280959	0.9820723684210526	0.9487422876127195	0.9024390243902439	0.9759036144578314
33	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.955465175394001	0.9107856191744341	0.9830592105263158	0.9487422876127195	0.9024390243902439	0.9759036144578314
56	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.956888662938485	0.9166444740346205	0.9817434210526316	0.9487422876127195	0.9050064184852374	0.9743975903614458
